gal,R[kpc],Vrot[km/s],e_Vrot[km/s],hi_l08(Msun/pc^2),hi_err_l08(Msun/pc^2),h2_f16_at_rl08(Msun/pc^2),h2_err_f16_at_rl08(Msun/pc^2),sfrd_l08(1e-4*Msun/yr/kpc^2),sfrd_err_l08(1e-4*Msun/yr/kpc^2)
NGC2841,42.042,285.715,21.1745,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,42.452,285.39599999999996,27.2395,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,42.862,281.422,29.1565,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,43.272,282.143,29.2485,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,43.682,285.496,50.504,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,44.093,276.0,45.435,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,44.503,284.506,19.0295,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,44.913,278.586,13.720999999999998,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,45.323,277.497,14.374,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,45.733,278.32,8.373000000000001,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,46.143,280.709,9.614,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2841,46.553,278.24,6.9060000000000015,2.0364925362810924,0.1018246268140546,0.002584061878213801,0.0008156755228819997,,
NGC2976,0.19959760502266505,24.47,1.28,7.742868474877502,0.39715699781413516,1.2460612219434906,0.829068365122286,107.20684719073093,21.839864904082336
NGC2976,0.5987928150679951,34.81362617327991,1.6068302018226424,8.37212735626589,0.5728066252361409,0.7463727851530085,0.4966000497097844,65.78093362052203,9.430200388175987
NGC2976,0.9979880251133251,53.180448915114965,1.9719890455297333,8.944297151972481,0.801765811638108,1.2219929412235742,0.8130545049713037,79.35714764663935,20.237125425599697
NGC2976,1.397183235158655,68.17686241790452,1.3799866821563884,8.721840247964249,1.1471572909544443,3.3512415379495426,2.2297526751247583,112.33707883704419,56.003132759812914
NGC2976,1.7963784452039857,74.4099083513926,1.3516603868809547,6.688361707673056,0.921648824093122,1.5833852308532914,1.0535073089385047,44.16202340009965,27.021693778229267
NGC2976,2.1955736552493152,77.47772354059097,2.0482560284100546,4.381794428267643,0.8030101036681111,0.06769407381028959,0.04504033518901157,12.686809629072469,7.456586424865401
NGC2976,2.594768865294645,76.66447327582524,3.135370317231277,2.349132704521782,0.5160273427319223,0.06467134490831711,0.043029158799895204,3.1041693178032084,1.2774800448374966
NGC2976,2.993964075339976,77.63691239425013,5.416794626191689,1.4339836629464773,0.34414718728633326,0.06467134490831711,0.043029158799895204,1.4339836629464773,0.3313240299107912
NGC3198,1.4049887280925024,56.964246337468815,11.855500110080404,4.314737299907552,0.3729914707009747,7.312471960550072,2.181991736820169,63.496732732386846,25.748747807825172
NGC3198,1.8064140789760743,71.71143402650769,9.343004371459552,4.580337703831924,0.3471106340460295,5.588399203919155,1.6675401903471694,36.27580438482404,9.15477087768103
NGC3198,2.207839429859647,79.8877294818179,7.893079969760678,4.996730345375886,0.2646399625739711,4.516372299607644,1.3476546770110387,28.513157240673998,2.779035608230354
NGC3198,2.6092647807432185,86.88382680626394,5.028670012058824,5.515218867023471,0.372752234325182,4.292425736485792,1.2808305506612403,27.36082183867553,1.9398717756023867
NGC3198,3.0106901316267902,92.6855215541086,4.528386179241238,6.109497234616823,0.6216524511682913,4.2923905154629,1.280820040948338,27.940501204350674,1.7651550884834382
NGC3198,3.4121154825103632,100.01727114265051,5.032235568032864,6.796085112137395,0.6216524511682913,4.709126930946148,1.405171343752937,31.559190404987888,2.985296359159771
NGC3198,3.8135408333939353,111.38799370611127,4.113051400151449,7.4046700742372416,0.5959487470134974,5.115810431867115,1.526522925447603,34.85230593528916,4.637652338816937
NGC3198,4.214966184277508,118.78237748712358,4.028507041428497,7.654497177365782,0.5133008905170702,5.42087174924619,1.6175511409861614,36.35169250601844,5.808500334048575
NGC3198,4.616391535161079,129.57563956108484,4.470829477801887,7.764439963558356,0.4366835571016722,5.2951096420909485,1.5800245863411317,34.46121670380853,5.80291585248736
NGC3198,5.017816886044653,135.64123639486843,5.373587879439646,7.839054070481533,0.3729914707009747,5.052434881490578,1.5076120936544606,31.761680268642053,5.397776622059221
NGC3198,5.4192422369282225,138.27804366756135,5.5949312864989285,7.980813958010175,0.3729914707009747,4.661151795740343,1.3908558907629438,27.743382413169606,3.991995642775224
NGC3198,5.820667587811798,140.00756781614436,7.138222032246598,8.102779057481374,0.3919549229987352,4.14785230593389,1.237690825472569,23.90104668512921,3.0042927851854473
NGC3198,6.222092938695368,137.3362908380069,6.104114026985284,8.174033258950207,0.46225763132811726,3.393996235038247,1.0127453178083896,19.939665507684733,2.3546371612536254
NGC3198,6.6235182895789375,138.59249255793608,4.4370005361889575,8.205812355421443,0.497321960934633,2.768413685982733,0.8260757537947249,17.175289931829617,2.11361833397219
NGC3198,7.024943640462513,142.69342375535234,3.653109908125476,8.210210669952366,0.5012921533438516,2.23856222195778,0.6679716923389394,15.19097174024449,2.11361833397219
NGC3198,7.426368991346084,143.84019801508785,2.939122316386937,8.281319175663521,0.5697251437884743,1.6484371663084725,0.49188240241563547,13.644575724387531,2.11361833397219
NGC3198,7.827794342229658,145.29525429825915,3.0134612788986006,8.352703809782103,0.6216524511682913,1.1786323355048198,0.35169584658853387,12.266544102330448,2.065869342355374
NGC3198,8.229219693113228,146.0887957044101,3.6768748514354974,8.423970104832522,0.6216524511682913,0.79119404112791,0.23608690320811723,11.048786159059336,1.922784645939836
NGC3198,8.6306450439968,147.54271438820732,3.4482022013053046,8.549208820195153,0.6216524511682913,0.5245739717153847,0.15652929376125824,10.520123812204139,1.9568811393880325
NGC3198,9.032070394880371,148.9833102978309,2.6840246031858017,8.697398945539195,0.6216524511682913,0.3563880987332011,0.1063437768694567,10.569166867394294,2.2077417597633766
NGC3198,9.433495745763944,150.75277726739728,2.824323761890136,8.625928203504206,0.6216524511682913,0.3563880987332011,0.1063437768694567,12.272320719324107,3.808828191064297
NGC3198,9.834921096647518,153.49246125341867,3.6458383563489662,8.455318017504126,0.5954822021887468,0.3563880987332011,0.1063437768694567,13.032736097311735,5.144856295495325
NGC3198,10.236346447531089,154.06806356661167,3.880118761059802,8.098327925018577,0.5239553821131087,0.3563880987332011,0.1063437768694567,11.60245181576013,4.286092320843171
NGC3198,10.637771798414663,153.8631172307396,4.267779481011676,7.7562218032728385,0.44373749148219854,0.3563880987332011,0.1063437768694567,9.143931925761281,2.406636643527853
NGC3198,11.039197149298232,154.4452643369944,3.711097103385697,7.480237910519092,0.37904865612553124,0.3563880987332011,0.1063437768694567,6.794088656926347,1.1033378317108637
NGC3198,11.440622500181801,154.98349384974625,3.908814067253724,7.6924862349576,0.44703644132889103,0.3563880987332011,0.1063437768694567,6.358613470133681,0.9552520971283226
NGC3198,11.842047851065375,155.76313224510855,4.003501487906261,7.857892609140095,0.497321960934633,0.3563880987332011,0.1063437768694567,5.960576929111706,0.8942186657555962
NGC3198,12.243473201948948,156.8725440979236,4.0159836194635865,7.929179661201387,0.497321960934633,0.3563880987332011,0.1063437768694567,5.60379967285886,0.9653839418950065
NGC3198,12.644898552832524,159.0404517805189,4.166961799196288,7.697292826263897,0.4422237989416685,0.3563880987332011,0.1063437768694567,4.67885710461853,0.884447597883337
NGC3198,13.046323903716091,158.44200909893118,4.3776451335425275,7.265104330218122,0.3729914707009747,0.3563880987332011,0.1063437768694567,3.618857844246852,0.7370363691703402
NGC3198,13.447749254599664,157.46860841714343,4.329530327062135,6.682699781618275,0.3729914707009747,0.3563880987332011,0.1063437768694567,2.784932409003648,0.6638672772444104
NGC3198,13.84917460548324,155.72358902889377,5.411274309313018,6.202946233213459,0.39657393587552375,0.3563880987332011,0.1063437768694567,2.2134405733029245,0.5575325432174969
NGC3198,14.250599956366804,153.90381366415247,6.484430556671373,5.846550633452431,0.4677051300740501,0.3563880987332011,0.1063437768694567,1.8578548260889276,0.4159563669412637
NGC3198,14.652025307250383,154.79289153136216,6.672951148193286,5.534915238937004,0.497321960934633,0.3563880987332011,0.1063437768694567,1.5958687444980089,0.3223292229834611
NGC3198,15.053450658133954,153.0723545175005,5.898060421114558,5.253566298722445,0.497321960934633,0.3563880987332011,0.1063437768694567,1.389745042722604,0.2554568454411534
NGC3198,15.454876009017527,151.25856027845447,5.986472326202166,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,15.8563013599011,150.68599582282755,5.358094014781732,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,16.25772671078467,150.0064627515641,4.5670387409593936,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,16.659152061668244,151.6744732515157,4.6997184085390815,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,17.060577412551815,152.4711632557759,3.7554964000804456,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,17.462002763435386,152.34600061867957,3.9665000034371087,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,17.86342811431896,152.43587196589232,3.9669992886994017,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,18.264853465202528,153.07176759069532,3.3857124937275023,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,18.666278816086106,153.58108506518383,3.2766955448920765,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,19.06770416696968,153.6989136846271,2.973223903552877,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,19.469129517853247,153.58424901852456,3.3287280425738386,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,19.87055486873682,153.46712987620398,3.938323422681031,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,20.27198021962039,152.21318871626158,4.2212820949068925,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,20.67340557050396,151.8195796058178,5.267447960891896,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,21.074830921387527,150.377608008377,5.624849895296665,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,21.476256272271108,148.62724317091727,6.442484793507553,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,21.87768162315468,147.7067288527282,6.625855499785914,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,22.279106974038253,146.30412114795087,6.219904133249825,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,22.680532324921824,146.3219755082877,7.029054153395507,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,23.08195767580539,148.2160761849613,6.654476206615096,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,23.483383026688966,151.56983957983735,5.9306139368508415,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,23.884808377572536,152.13173383119178,5.892017919803068,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,24.28623372845612,153.48840954470612,5.898487610037225,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,24.687659079339685,154.74393387903234,5.127655910946215,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,25.089084430223252,154.35389279440915,5.880779320979278,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,25.490509781106834,152.46231417547324,6.2845079473703205,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,25.8919351319904,150.14315345369727,6.007736401260368,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,26.293360482873975,147.84166645853543,6.516186649041718,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,26.694785833757557,147.1343759926052,5.9533012213484815,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,27.096211184641124,142.6797574202654,6.201511405412035,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,27.497636535524688,142.70696736977277,6.147549398538415,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,27.899061886408266,141.7173149469726,6.64034719374548,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,28.30048723729184,136.33988201719532,7.295163084307998,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,28.701912588175407,136.83563667771244,6.543540925924506,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,29.103337939058974,136.3188568818663,7.186433437985286,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC3198,29.504763289942552,135.6999073637702,7.700417195710052,5.2218805898136464,0.497321960934633,0.3563880987332011,0.1063437768694567,,
NGC4736,0.20507599447312927,174.9917640703736,5.075934107231227,6.356899019223773,0.6400450677072664,7.676265822727598,2.226117088591003,841.2746588087318,83.619847382216
NGC4736,0.6152279834193877,168.32653805399517,4.7192858492774805,8.505744226060251,0.7919075526138212,4.875250580278125,1.413822668280656,645.172366181065,71.95758088219688
NGC4736,1.025379972365646,171.0898166310754,2.538213877654728,10.429838321743674,0.6078759238528154,7.027780265619166,2.0380562770295576,468.65210535213583,61.06812910215183
NGC4736,1.4355319613119046,169.8124576387366,3.8485047815146736,8.656276297957852,0.7,3.804451104223159,1.103290820224716,254.4857094202484,37.456831493463454
NGC4736,1.8456839502581632,157.1917351029016,4.084818849538215,5.879501925347557,0.5253806419462882,1.2917144252831143,0.3745971833321031,67.63200424997207,11.258958390248
NGC4736,2.2558359392044216,147.7287842023019,4.069506202298369,4.6548323797111895,0.5,0.38374740204944524,0.11128674659433911,29.146145023438713,3.695844543085952
NGC4736,2.66598792815068,149.51894717829833,4.42248960643217,3.932874840350597,0.531000629835643,0.4242436103631349,0.12303064700530912,18.64467003037018,2.8556748791791815
NGC4736,3.0761399170969383,151.54768924299958,2.6780916286354337,3.43021042561202,0.6914702826915501,0.26117475577158916,0.07574067917376073,14.791550734261133,3.2919335173095097
NGC4736,3.486291906043197,156.49506604270854,2.947209878564903,2.6315343363670096,0.6063729435819086,0.17488347193209322,0.050716206860307034,9.268868884401071,2.141818445558789
NGC4736,3.896443894989456,155.18277926542302,3.944647622973141,2.097567976080719,0.4489914890734347,0.019301873509457754,0.005597543317742628,6.020193896051882,1.291626609206616
NGC4736,4.306595883935715,149.66244472472957,4.096351659834938,1.4323781732001797,0.2416953180570914,0.0013438561595367272,0.00038971828626564015,3.3910574324013965,0.6862782128780264
NGC4736,4.716747872881973,154.04929732028359,4.119985548811528,1.1912882437916754,0.20000000000000004,0.00022006666964187495,6.381933419614329e-05,2.2634954525143307,0.3904790166280682
NGC4736,5.126899861828231,153.4961357971305,4.01802491242322,1.1,0.20740509975912041,0.05241769148872881,0.01520113053173134,1.5907676602508123,0.29999999999999993
NGC4736,5.53705185077449,152.6093134198666,4.8013502650804964,1.1675826858823528,0.29999999999999993,0.023911418832616434,0.006934311461458724,1.4307332920328748,0.29999999999999993
NGC4736,5.947203839720747,147.17865113158769,3.617204655587092,1.4443930991098584,0.37074778368417616,0.0005370818209615,0.00015575372807879995,1.5,0.29999999999999993
NGC4736,6.357355828667004,142.45242285993444,3.022933343135761,1.7,0.4,0.0005370818209615,0.00015575372807879995,,
NGC4736,6.767507817613264,140.89086789217987,2.0047226530753406,1.7,0.4,0.0005370818209615,0.00015575372807879995,,
NGC4736,7.1776598065595225,139.7989052464477,1.6737738142325795,1.7,0.4,0.0005370818209615,0.00015575372807879995,,
NGC4736,7.587811795505782,135.0271909757339,3.6051129141827434,1.7,0.4,0.0005370818209615,0.00015575372807879995,,
NGC5055,0.2159842920514872,121.437,17.0435,4.863847664814923,0.6008018632705244,17.577634990316625,4.574950862214184,217.18611721596557,24.398647652647078
NGC5055,0.6479528761544615,154.03644356774055,14.897734092066033,5.01356139943969,0.449247666067306,16.55030259045995,4.30756590109205,230.19562048019012,18.720328619542713
NGC5055,1.079921460257436,165.10398814631662,7.896273089229875,5.097694656680362,0.3661325617535942,12.358790421794,3.2166363067192343,212.7752056835157,12.788140007108813
NGC5055,1.51189004436041,180.04519660388337,5.424628936077376,5.118665490159035,0.22521028033728785,9.704445550845296,2.525786976724027,181.2023735110914,8.829586489170943
NGC5055,1.9438586284633843,183.85075547232927,4.630759672023851,5.243992012381531,0.211454766273696,8.535202398273874,2.221466744113582,153.8443490145931,6.245425983704261
NGC5055,2.375827212566359,193.05031946767508,4.719464402588903,5.498505125636984,0.287979286644858,8.170822285508358,2.126629121646813,132.15059315785805,5.08798778601706
NGC5055,2.8077957966693328,197.96067955057808,4.363668278670643,5.688103825843342,0.3470281688243413,7.99714572540491,2.081426127681506,110.93679773902916,5.050487338930872
NGC5055,3.239764380772308,199.9089380772308,4.224076085375609,5.538448810347922,0.3532416151944071,7.587276444808268,1.974748988254404,88.7907288305648,5.082743712136834
NGC5055,3.6717329648752814,196.23727165297075,4.510322903788817,5.388599849018475,0.4283472904886422,6.993286033246594,1.8201504346368054,71.53777782865198,4.708392926634407
NGC5055,4.103701548978257,191.41333339393495,4.1247666715148,5.588119494981804,0.4337852110304266,6.733290279436264,1.752481046876628,63.081911174019424,4.544277293029917
NGC5055,4.535670133081232,192.27134179332407,1.2122254563304422,6.040021034085353,0.4902665920680058,6.758166297444605,1.7589555561094348,59.30929333373629,4.85451847239839
NGC5055,4.9676387171842045,195.54126361719153,2.485932041306089,6.814417339758863,0.5770983995403491,7.392292734693172,1.92400035835054,60.31532728832332,5.869107519494422
NGC5055,5.399607301287179,198.8429984001164,2.502485910115628,7.370919036070658,0.49641023184312993,7.898179998369963,2.0556682064095253,62.73029864113338,7.322191078854734
NGC5055,5.831575885390154,200.63723972801984,3.1623515562504574,7.5478626719294235,0.4337852110304266,7.816101369590711,2.0343055092258675,59.329149822121906,6.7860456329080145
NGC5055,6.263544469493128,202.49004606937683,3.50114306232274,7.490663444703041,0.46044106668123125,7.23936211127213,1.8841969326983135,51.13732505562851,4.983941257054101
NGC5055,6.695513053596102,203.0723451021744,4.446933113955349,7.374348587517254,0.5027247912508683,6.295912509852634,1.6386442420293166,43.72981846601099,4.100285715803533
NGC5055,7.127481637699076,203.43057043124136,2.772512853610648,7.3790907311689855,0.4337852110304266,5.12328937806178,1.3334442984194834,40.10256634935523,4.6460333692059175
NGC5055,7.55945022180205,203.88242476910767,2.9193103774270965,7.454031800905913,0.4337852110304266,4.3193624916143065,1.124205341965093,37.77705166630329,5.468173989085139
NGC5055,7.9914188059050275,205.63364158970256,1.0709902552541568,7.3931027971333005,0.4337852110304266,3.329706805190094,0.8666265414952994,34.264677468712115,5.5524507011894615
NGC5055,8.423387390008001,206.3689591302451,3.021226947131119,7.033338283824174,0.3754877640125491,2.5338976533773634,0.6595003969798814,28.178886317469782,3.8271039939581
NGC5055,8.855355974110974,206.098405497782,1.0229875645407571,6.674322544578589,0.3470281688243413,1.9475860748388882,0.5069004218843444,22.424811418450375,2.3716912309201126
NGC5055,9.287324558213946,204.935819940368,0.9910453421569341,6.466003850938819,0.3852554507638104,1.4961318107931298,0.3893999119645392,18.603291757046883,2.3450270942628553
NGC5055,9.719293142316925,204.5915612319104,2.9378093229583295,6.343334608283014,0.5027643716277796,1.0526900546894127,0.27398482651384687,16.119097532826526,3.1610114878306486
NGC5055,10.151261726419897,205.47748243764087,3.0478171405715955,6.272626943596421,0.6323342435449503,0.7361757705464888,0.19160529718919728,13.360328020546802,2.8850363134806205
NGC5055,10.583230310522872,204.38295629408768,1.2816526979855891,6.361822961563067,0.7077984461915938,0.5728715207671536,0.14910191611758067,10.553563534864576,2.1592901519681162
NGC5055,11.015198894625843,204.1001335152056,3.1675699804323973,6.501434314755824,0.7748711581697235,0.40781709939395383,0.10614301591345358,8.803439430459582,1.716429838774429
NGC5055,11.44716747872882,206.5616974403545,4.4056100180087965,6.351377647171457,0.6236422536538753,0.2658018050883019,0.06918053526749834,7.596842978975118,1.2612480132463213
NGC5055,11.879136062831796,208.35980220495753,5.978626299063772,5.934490428292715,0.47054153081677513,0.17084770005225697,0.044466723372738784,6.174311809600442,0.7945912807926949
NGC5055,12.311104646934767,207.73268771446243,6.379575578341777,5.64938005885995,0.4337852110304266,0.10226576406723006,0.026616825628254674,5.023880466800522,0.5180711091094661
NGC5055,12.743073231037743,210.57067215549307,6.691777921959216,5.467409279334043,0.4337852110304266,0.08075251829144138,0.0210175489129747,4.200381117532483,0.38919054559690647
NGC5055,13.175041815140716,208.6369182088104,8.330907077465072,5.222909263649674,0.4337852110304266,0.08075251829144138,0.0210175489129747,3.5926365767167017,0.3470281688243413
NGC5055,13.607010399243691,207.7920058495745,7.370980272731006,4.828824113748835,0.4135556735176943,0.08075251829144138,0.0210175489129747,3.1118028653180354,0.32630613592176533
NGC5055,14.038978983346665,208.0349881781325,6.551539868396773,4.370970720514363,0.3470281688243413,0.08075251829144138,0.0210175489129747,2.7403343066796615,0.2602711266182559
NGC5055,14.47094756744964,207.3410842319212,6.32902700519087,3.866033521827891,0.3581919225052869,0.08075251829144138,0.0210175489129747,2.3904461826094408,0.2602711266182559
NGC5055,14.902916151552615,204.41756752976883,6.873394316019443,3.642221190985358,0.43424672385451124,0.08075251829144138,0.0210175489129747,2.167309586865917,0.2602711266182559
NGC5055,15.334884735655587,203.73418223506303,5.460377143867654,3.416337535631442,0.5083281635193098,0.08075251829144138,0.0210175489129747,1.9406958137135661,0.2602711266182559
NGC5055,15.766853319758564,202.749334444532,4.996657375675706,3.255327561923008,0.4553655605624452,0.08075251829144138,0.0210175489129747,1.7797431503581593,0.2602711266182559
NGC5055,16.19882190386154,204.33834450726812,5.029486395433868,2.9432284708227576,0.37962698206231693,0.08075251829144138,0.0210175489129747,1.518507928249268,0.20426132342726996
NGC5055,16.63079048796451,204.68783074143428,5.338849898206056,2.610277837955819,0.3470281688243413,0.08075251829144138,0.0210175489129747,1.2155011552413537,0.126004197790604
NGC5055,17.06275907206749,206.39904521152675,5.329005577035474,2.3712976461595883,0.3470281688243413,0.08075251829144138,0.0210175489129747,0.9810949743434433,0.10871650010792551
NGC5055,17.49472765617046,209.5600065944699,5.622814654893785,2.2389841986768007,0.32862032530284024,0.08075251829144138,0.0210175489129747,0.8833784518541452,0.19786385434171727
NGC5055,17.926696240273433,206.61907076943223,7.425231873456336,2.1642038390402907,0.2602711266182559,0.08075251829144138,0.0210175489129747,0.9666950673826998,0.36238367658351855
NGC5055,18.358664824376408,205.4888759566644,8.964305936840946,2.089207721930901,0.2602711266182559,0.08075251829144138,0.0210175489129747,1.190622991483968,0.7301838014253993
NGC5055,18.790633408479383,203.4567251864848,10.9408223346383,1.8758961632764553,0.18960585079513437,0.08075251829144138,0.0210175489129747,1.0767861669393766,0.7121696771878152
NGC5055,19.22260199258236,205.4161914616648,9.776575172815711,1.5364228898916972,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,19.654570576685327,205.6028161034416,7.1491133191996985,1.2851631030806767,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,20.08653916078831,202.38543602569644,5.566687076882613,1.1640950127316625,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,20.51850774489128,207.30238692438527,6.927945180333692,1.0890717948346471,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,20.950476328994252,205.7568825487776,6.342712168323785,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,21.382444913097228,206.3821930681136,6.285572598171313,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,21.8144134972002,209.0763384304374,6.127714507968445,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,22.24638208130318,213.7523073111518,6.556385657221568,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,22.67835066540616,218.05253671584833,5.557504592426941,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,23.110319249509125,217.92720800709444,6.575391096640778,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,23.542287833612104,216.69303758716535,5.7703320149107,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,23.974256417715072,215.2145457365727,6.023561079901258,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,24.406225001818047,213.54200132397767,6.4721945042044124,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,24.838193585921022,210.38589690295248,6.0318250810715455,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,25.270162170024,210.24027151897369,6.627840226098032,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,25.70213075412697,210.46255129206088,6.944364162741027,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,26.134099338229948,215.16417820000297,8.664407777245827,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,26.566067922332927,212.02480934517888,9.693283079159912,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,26.998036506435888,210.30482944085543,8.591966721948841,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,27.430005090538874,208.5470487287793,9.094833514717449,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,27.86197367464184,203.24761049768767,6.689231504459599,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,28.293942258744817,199.08618320805627,6.166269534353733,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,28.7259108428478,197.4261700600225,7.965947978615032,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,29.157879426950768,193.63584651688632,7.025956441383385,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,29.589848011053746,190.74769592615485,8.115580028018165,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,30.02181659515671,190.8596712764324,6.246143154151081,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,30.45378517925969,190.0203677756096,7.45158612875293,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,30.88575376336267,189.3419558991669,8.176412842113171,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,31.31772234746564,182.59500768378453,10.253345382120367,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,31.749690931568608,181.58600600899055,9.782948459977325,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,32.18165951567159,176.71016733193807,10.407551332967037,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
NGC5055,32.61362809977456,181.8375587692336,8.92827921597265,1.041084506473024,0.17351408441217056,0.08075251829144138,0.0210175489129747,,
