# slope intercept sigma lnLike
-5.489276114096854897e-01 1.735176217335315518e-01 2.840845127543198401e-01 -2.004455029127977639e+01
-3.901615387675076430e-01 1.169506916080823855e-01 3.016102857046166763e-01 -2.215335508133017939e+01
-5.733070737553237484e-01 2.166202667549874672e-01 3.326347088990824208e-01 -2.159222426609155931e+01
-4.467321212420173882e-01 2.180544034273363685e-01 2.858895060458654380e-01 -2.053470505381113398e+01
-7.723361182706628414e-01 1.385042015647256486e-01 2.769463233289284898e-01 -2.243143875774591933e+01
-6.535994483845746217e-01 1.811299311371600274e-01 2.879797373941289096e-01 -2.028402208368609649e+01
-5.027714573010101384e-01 1.669185920670942513e-01 2.719669259130601535e-01 -2.030819857041639409e+01
-7.705536994327022438e-01 1.822694219992992415e-01 2.908652308192548053e-01 -2.109108440029757148e+01
-3.595087187198868772e-01 1.617984542013078952e-01 2.731353299945045165e-01 -2.090842318371252517e+01
-3.803644286840832667e-01 2.122880331377025587e-01 2.686615377893756262e-01 -2.093477436731825136e+01
-4.842109894880923249e-01 1.582847504965324559e-01 3.223212187584266197e-01 -2.099821698023997740e+01
-6.042641107023403180e-01 1.784698539817372032e-01 2.836205922280485847e-01 -2.011689502076792380e+01
-6.163110008271810436e-01 1.613217622768663428e-01 2.754939607407367319e-01 -2.054119402531074456e+01
-5.576358610150921047e-01 1.671162189033528200e-01 2.782713595138331386e-01 -2.020354852083423935e+01
-2.868143973315789852e-01 1.916783556332442295e-01 2.950181293313091646e-01 -2.112708958951128579e+01
-5.410515147122963997e-01 1.593081996672271738e-01 2.783247436926555851e-01 -2.034682594292847568e+01
-2.799473644376633263e-01 1.418605158729408511e-01 2.718589495580584492e-01 -2.223337412167076366e+01
-4.712154157978002966e-01 1.561799639536770312e-01 3.219856091278515131e-01 -2.104325899849382964e+01
-5.378731477776147463e-01 1.596855733655787868e-01 3.202967319649140387e-01 -2.086555003736682323e+01
-3.537276882245616316e-01 2.025987249450362793e-01 2.583764227700700578e-01 -2.132471951419392298e+01
-4.733906980985234658e-01 2.532673627451788589e-01 2.954701109803237746e-01 -2.194066460347494996e+01
-7.748456503524786543e-01 1.367591412554202412e-01 3.199339682590819356e-01 -2.236607465172027531e+01
-5.591965697247252010e-01 1.544182976730556489e-01 3.135621252603735809e-01 -2.075679483450565499e+01
-5.526603217479101327e-01 2.133828140270051243e-01 3.089158433213852750e-01 -2.061327286903077294e+01
-3.728329223026027872e-01 1.977723299926719414e-01 2.723045287571828621e-01 -2.063596538897695964e+01
-5.354813687204483807e-01 1.935042081393587021e-01 2.580187363524599764e-01 -2.062574763000763056e+01
-5.584927455815347219e-01 1.979653151701046276e-01 2.785204880993301657e-01 -2.007820636283015858e+01
-7.334193010235500187e-01 1.872588429941641763e-01 3.362996984013656987e-01 -2.192937006798195654e+01
-5.546938618647281327e-01 2.253776022873293372e-01 2.506637892400715995e-01 -2.175570451418531093e+01
-6.331100233269049138e-01 1.704961837855563378e-01 3.272982235020915343e-01 -2.115841523949334047e+01
-4.689169391411557308e-01 1.546833166138650573e-01 2.297654765181778580e-01 -2.398019960299137665e+01
-4.411552312835204104e-01 2.192470265833009746e-01 2.822165019598283919e-01 -2.059830665110990822e+01
-3.791202917462931365e-01 1.481946134155186501e-01 3.406135920650036897e-01 -2.229955547741114330e+01
-4.487358291554741085e-01 2.019618790459003499e-01 2.918791024539906243e-01 -2.022328009298546547e+01
-7.127785737899730023e-01 1.685412404225967720e-01 2.805132523700354374e-01 -2.085956692696927206e+01
-6.598984225120452241e-01 2.178747214082386863e-01 2.755944873640652215e-01 -2.082358864668633913e+01
-4.897239337320019037e-01 1.576141349970728578e-01 3.292884854175218146e-01 -2.128482162636552744e+01
-7.678895604054307711e-01 1.933068379886326293e-01 2.711965712847523857e-01 -2.142136390555458902e+01
-5.697079758381166092e-01 2.030907288024118296e-01 2.448129384521633978e-01 -2.164769446066089031e+01
-8.466588193048996125e-01 2.440979930106990659e-01 3.303118424586329316e-01 -2.358787189640885984e+01
-5.544086170208847308e-01 2.051196512361235236e-01 2.884052143433610271e-01 -2.012948804159033500e+01
-5.647212273887799450e-01 1.876221015395894975e-01 2.709855110220133478e-01 -2.017311034247490653e+01
-5.468053733481352818e-01 1.940534132431427361e-01 3.466529636726164432e-01 -2.199767068788055369e+01
-4.672172174078438323e-01 1.711286743773360042e-01 2.960515275121116674e-01 -2.017293663738921694e+01
-3.149104053578921647e-01 1.734618162862927582e-01 2.802051113641659819e-01 -2.092524958781548605e+01
-2.912066201769447082e-01 2.013354692457881290e-01 2.674852931373574161e-01 -2.148912503921864925e+01
-5.230303180715685230e-01 1.997492408225543525e-01 3.163622904204226871e-01 -2.062918940390514067e+01
-6.219978121818194872e-01 1.956491979153551219e-01 2.322189851095858848e-01 -2.313140238946421334e+01
-4.201635894753464884e-01 2.502279942444859961e-01 3.102506226246252163e-01 -2.218693431285178974e+01
-4.949976805553211179e-01 1.692937637439729248e-01 3.225711295767871301e-01 -2.085485863146897501e+01
-4.339566678589741877e-01 2.578254352553457363e-01 3.030866922837059385e-01 -2.239511742416399898e+01
-4.287639124896579501e-01 1.296782398101519185e-01 3.045131565674921714e-01 -2.145239550694368802e+01
-4.686262549761771590e-01 1.610734088242764539e-01 3.322258553230179046e-01 -2.140181978028884302e+01
-4.073711703907376691e-01 1.957106555930783198e-01 2.680997135028347911e-01 -2.052493416789742753e+01
-6.115414081496612919e-01 1.363254760929201725e-01 3.005340740741571648e-01 -2.114374856197704489e+01
-6.093762307894547980e-01 1.317575952502755832e-01 2.907324221354118943e-01 -2.131635330859067423e+01
-4.793604230282987877e-01 1.025642433405547088e-01 3.195547989698986346e-01 -2.288618800622596439e+01
-6.610869485817383318e-01 1.667433932078528358e-01 2.633604274453502647e-01 -2.108019073063190163e+01
-1.138995869379509918e-01 1.974277977044592292e-01 3.164308474231233292e-01 -2.352680894713050108e+01
-4.310656528999586845e-01 2.027493249741966763e-01 3.155274878946957573e-01 -2.082359182552401222e+01
-4.561608759637163502e-01 1.726379995273804591e-01 2.840102679616414716e-01 -2.012979554884333666e+01
-5.494181656654757440e-01 1.835632232203875391e-01 2.681222910488416100e-01 -2.023700458251667200e+01
-4.183861476390954848e-01 2.141492219631572214e-01 2.627614941314976305e-01 -2.097158944002914893e+01
-6.599911970760897750e-01 1.727878087801906215e-01 2.830616828977240984e-01 -2.041636183652280323e+01
-5.056355018483780217e-01 1.665028171571176219e-01 3.007480079223115998e-01 -2.024276914018075502e+01
-3.612183388717740695e-01 1.515592401689939972e-01 2.683842538018353929e-01 -2.132908390290066691e+01
-3.225675887334366054e-01 1.934531331956582667e-01 2.929536958020786397e-01 -2.082411163105966878e+01
-5.248953116556783760e-01 2.018260979376263198e-01 3.423444622838238693e-01 -2.183861274175939116e+01
-5.234199531106115133e-01 1.425028617203714931e-01 3.132971975448136659e-01 -2.103045795586071165e+01
-4.656035063608061075e-01 1.959022731633572878e-01 2.729143266463783246e-01 -2.019486827111089156e+01
-6.224324723930865222e-01 2.563702264020661925e-01 3.224470941756216180e-01 -2.262889481423796667e+01
-6.880314440177967006e-01 1.248984049696915122e-01 2.837943697123796460e-01 -2.216297952173791330e+01
-7.193450835146427691e-01 1.284207144246184984e-01 3.364338686508761556e-01 -2.280384676877540073e+01
-6.272113269671844016e-01 2.335326727444369532e-01 2.777631551719316194e-01 -2.115976343046473929e+01
-2.636685461016176069e-01 1.951926362657053771e-01 2.458614803612406141e-01 -2.298509600683603438e+01
-4.366377390112097800e-01 2.271874426955440285e-01 2.506406259096821687e-01 -2.197354113793690189e+01
-6.269941502320200977e-01 1.933251081018396156e-01 2.798592859092964291e-01 -2.021408445025701894e+01
-6.790008310538184766e-01 2.066324391093083690e-01 2.637007080077331533e-01 -2.107296548716995943e+01
-4.626695036069336520e-01 1.886117314875377926e-01 3.091718998933548623e-01 -2.040120419652437178e+01
-5.574650105981304726e-01 2.214272594668779959e-01 3.141399357073268450e-01 -2.096147581270408011e+01
-4.931298056809950703e-01 1.535183811974983881e-01 2.478358388100917464e-01 -2.197466981807636799e+01
-4.885644710112433398e-01 6.924642669013267304e-02 3.133685684793410808e-01 -2.506117854633820130e+01
-2.396742062735212064e-01 1.358870776221335341e-01 2.954584561856332114e-01 -2.242638860693712743e+01
-5.278097774664047837e-01 1.441983067676463337e-01 3.220775332957905857e-01 -2.125293796286538850e+01
-5.603430479712405710e-01 1.927166780420082604e-01 3.038640987289796258e-01 -2.020990232483760707e+01
-1.054146439346699271e-01 1.931742905905363683e-01 2.977046789727284537e-01 -2.337477621584435639e+01
-4.490640947666564298e-01 1.302595482294688356e-01 3.439519633769302920e-01 -2.266936202010607460e+01
-7.802027095841623794e-01 2.139759428807724850e-01 2.929806813723453973e-01 -2.143632844125250614e+01
-5.601794573755306539e-01 1.702810140830337826e-01 2.559484129470054325e-01 -2.095221905776576676e+01
-8.737248019197048077e-01 2.264443267196071252e-01 3.144068640641249912e-01 -2.286664566006589538e+01
-5.453134487610442616e-01 1.590905700026263025e-01 2.684468446066085590e-01 -2.060824359491429902e+01
-5.530866106483663946e-01 2.196160769392097034e-01 3.192008159799863409e-01 -2.108645512669210831e+01
-6.351383238292691580e-01 2.376767056605810502e-01 3.171875695307985743e-01 -2.169793413290222972e+01
-5.396729505389471493e-01 2.194728473448930572e-01 3.390007991246945518e-01 -2.196181500056712821e+01
-2.976128777926428937e-01 1.295652933503199933e-01 2.815051729983554796e-01 -2.231717107678063883e+01
-4.618157022573550763e-01 1.986267169132610311e-01 2.895574630354447176e-01 -2.012698380972812728e+01
-3.914487061157766457e-01 1.686577813429297190e-01 3.353436891653912566e-01 -2.171377408954705857e+01
-5.010778721826132376e-01 2.800987678844792939e-01 2.979098040348292509e-01 -2.361323531291273525e+01
-2.898509725487613542e-01 1.935062215603748914e-01 2.962613606586059212e-01 -2.112595131379145741e+01
-3.022956153900793752e-01 1.060013268039158019e-01 3.291750668932731938e-01 -2.366798172316520876e+01
-4.837083704447929788e-01 2.318179079649869689e-01 2.721124278432675014e-01 -2.106576966097677328e+01
-7.446654159744323653e-01 2.245116710651497427e-01 3.512279026749821065e-01 -2.323123267189077623e+01
-4.722102067871626896e-01 1.614935602421152527e-01 3.112812107640647863e-01 -2.060215848385109894e+01
-5.045027607431037397e-01 2.286974132303275509e-01 3.125654645386827801e-01 -2.114727886915598987e+01
-5.362368723878103705e-01 1.463422006832706401e-01 3.089453125047887938e-01 -2.081791294853543306e+01
-5.604099977533334442e-01 1.080342256474400575e-01 3.386908271311210306e-01 -2.318836963298548071e+01
-7.086374567076598741e-01 1.535118828677155545e-01 2.975941124623406875e-01 -2.105532929874301118e+01
-6.343504201029667167e-01 1.888683025460375364e-01 2.870743315915169069e-01 -2.018563874130325075e+01
-2.300741310396025030e-01 1.286860887494395977e-01 3.142173820504571835e-01 -2.294110357847986137e+01
-4.121969923075793907e-01 1.875296066627725466e-01 2.989184623088746440e-01 -2.033046386762444868e+01
-5.519226803065981901e-01 1.817187493099914342e-01 3.005729188920810424e-01 -2.011593099585851974e+01
-5.389308812636541823e-01 1.841029164086316894e-01 2.680229074448442494e-01 -2.022659737169552940e+01
-7.520633776840252027e-01 2.445910391739096745e-01 2.877526068286987426e-01 -2.225592663314726849e+01
-4.877705865228645910e-01 1.888353086097540601e-01 3.008403997011787623e-01 -2.015009063420149715e+01
-3.934265305577568372e-01 1.538143585730838148e-01 2.653157869200309937e-01 -2.118480264786890999e+01
-4.132132123350781283e-01 1.175505148771187197e-01 2.984066402210492353e-01 -2.201943671438032268e+01
-4.618637963765084842e-01 1.914896921138080355e-01 2.840382387490977267e-01 -2.005775152946815254e+01
-2.293778418970502386e-01 1.802529622693504474e-01 3.026449495322200978e-01 -2.174965424659946223e+01
-6.248281742066892352e-01 1.812873788687159871e-01 3.013468060692173767e-01 -2.028029742815532899e+01
-2.940463623742452515e-01 1.701330167714032449e-01 2.910687675571252964e-01 -2.108254813678733797e+01
-4.655664922212502943e-01 2.401667579222776794e-01 2.631853138411123227e-01 -2.179183876438264633e+01
-6.466432112762506845e-01 2.027534713387891263e-01 2.737457819605572107e-01 -2.049188769536744914e+01
-3.474697418611078503e-01 1.507944326227123044e-01 2.993452252005570635e-01 -2.108662704191680248e+01
-7.006792802506440765e-01 1.723125446395062099e-01 2.915889241164685286e-01 -2.062724216712883774e+01
-5.939910058909361190e-01 2.026913242457808739e-01 2.979583745745135737e-01 -2.024567853153312313e+01
-2.861289779629200281e-01 2.256455203067312398e-01 2.705781203148215908e-01 -2.208209520479750410e+01
-1.059574454583243730e+00 1.921085610391692067e-01 2.964590226208438928e-01 -2.506899336147728263e+01
-5.723708673403342662e-01 2.329402882499244376e-01 2.530945716044358251e-01 -2.194619710142966440e+01
-4.467371311923772348e-01 1.458239429938380516e-01 2.932236739702052120e-01 -2.072697471017884752e+01
-9.515713129094300893e-01 1.961919006715028280e-01 3.106761300454912167e-01 -2.325490231748599612e+01
-4.540379382520260410e-01 1.996366797455973729e-01 2.755014418438369583e-01 -2.021934158235028889e+01
-9.091234716285507833e-01 1.267471434673112241e-01 2.801666991804214191e-01 -2.468641526760760030e+01
-3.347230284918525367e-01 2.065859063896127723e-01 3.095226613152161077e-01 -2.119844017961395366e+01
-5.566487420070138636e-01 2.442748106011801701e-01 2.521334370761284527e-01 -2.256923225008572231e+01
-7.777620458623432098e-01 2.081883426735758325e-01 2.643257969628821091e-01 -2.197195887933201064e+01
-1.964712977525909232e-01 1.741287149507285692e-01 3.029267519618803473e-01 -2.214169233829821692e+01
-4.843536488648191307e-01 1.882829885006623016e-01 2.845181103768245068e-01 -1.999838302734865891e+01
-6.546103082127818773e-01 2.670111148516793875e-01 3.004242657377340642e-01 -2.288247597700617675e+01
-6.710636905656475193e-01 2.146886639996404555e-01 2.517996531749259748e-01 -2.186246566876127417e+01
-5.829965435569488541e-01 2.269146804277627771e-01 2.971934020181486447e-01 -2.076619873289917351e+01
-5.932480860681222934e-01 1.387331138368919636e-01 2.778790656872042741e-01 -2.116009601624038083e+01
-8.270259462798148498e-01 1.745566351292666130e-01 3.222832529925970801e-01 -2.210244914185314258e+01
-7.050390533175031615e-01 2.175710414048470653e-01 2.645677705756956377e-01 -2.146881041015139147e+01
-2.822229699106602596e-01 2.132817931454737970e-01 2.842215190434906891e-01 -2.149249198692216112e+01
-1.741640864116308363e-01 1.771454333689087002e-01 3.110146592459082093e-01 -2.252862293002863936e+01
-3.498808497385289540e-01 1.810945058590633927e-01 2.925031587044864545e-01 -2.058863964692682913e+01
-6.194661371913894321e-01 2.234919671484442982e-01 3.095216850233376560e-01 -2.097872686817924404e+01
-4.329148433774402394e-01 2.263428125610814357e-01 2.596481043974437353e-01 -2.143850129409007010e+01
-4.665416380924135575e-01 2.104522133058085165e-01 2.909314803867324439e-01 -2.031251500516663810e+01
-2.406236769943318476e-01 1.381507375634624668e-01 3.247840765442008837e-01 -2.280123828718533119e+01
-5.978450697611286113e-01 1.570819491595362993e-01 3.016940479298783062e-01 -2.050597584858438083e+01
-5.328869591702829478e-01 2.357787208164603410e-01 2.825417155067903030e-01 -2.101855205968859508e+01
-6.968656841496737586e-01 1.165174733183835798e-01 3.210363809730242268e-01 -2.267416936763422797e+01
-4.036898559241450801e-01 2.074052273994687612e-01 3.423643968643271251e-01 -2.220118564571555453e+01
-3.709620936130762492e-01 2.121083556740398501e-01 2.890790012797083697e-01 -2.075145588570497424e+01
-4.288374189452469065e-01 1.476792358506809899e-01 3.179625941101232312e-01 -2.118771313880195351e+01
-6.472945080652130478e-01 1.596973953128112966e-01 3.172924426207301973e-01 -2.097790978924557237e+01
-6.891651662833493397e-01 2.028989517574112666e-01 3.018607478945476430e-01 -2.067122266233880978e+01
-4.175058425639566750e-01 1.591410332388928373e-01 2.750078516340241919e-01 -2.061176975176979553e+01
-2.872142201145898022e-01 1.602562302164262653e-01 2.522051556563940644e-01 -2.259322984657787003e+01
-6.552380343935196860e-01 1.597134755380671955e-01 3.000624762363509057e-01 -2.063369554951308515e+01
-7.677941660834323168e-01 1.834858014237220059e-01 2.944354049998795242e-01 -2.105955357387836457e+01
-6.066881227709853830e-01 1.883976774489045103e-01 2.690441781828904477e-01 -2.034289597875018885e+01
-5.575144532967905020e-01 1.010511616391102652e-01 3.011757122002798326e-01 -2.280959743229339054e+01
